,v_eta_A5,v_eta_D5,v_eta_D4,v_eta_D3,v_eta_D2,v_eta_D1,v_sigma_A5,v_sigma_D5,v_sigma_D4,v_sigma_D3,v_sigma_D2,v_sigma_D1,v_mu_A5,v_mu_D5,v_mu_D4,v_mu_D3,v_mu_D2,v_mu_D1,v_sc_A5,v_sc_D5,v_sc_D4,v_sc_D3,v_sc_D2,v_sc_D1,v_ss_A5,v_ss_D5,v_ss_D4,v_ss_D3,v_ss_D2,v_ss_D1,v_ssk_A5,v_ssk_D5,v_ssk_D4,v_ssk_D3,v_ssk_D2,v_ssk_D1,v_zcr_A5,v_zcr_D5,v_zcr_D4,v_zcr_D3,v_zcr_D2,v_zcr_D1,v_scf_A5,v_scf_D5,v_scf_D4,v_scf_D3,v_scf_D2,v_scf_D1,v_sr_A5,v_sr_D5,v_sr_D4,v_sr_D3,v_sr_D2,v_sr_D1,v_sd_A5,v_sd_D5,v_sd_D4,v_sd_D3,v_sd_D2,v_sd_D1,v_sf_A5,v_sf_D5,v_sf_D4,v_sf_D3,v_sf_D2,v_sf_D1,bpm,filename,database
10,2.0,2.2666666666666666,2.5,2.6666666666666665,3.4352941176470586,5.452830188679245,0.0,0.44221663871405337,0.6267831705280087,0.4714045207910316,1.2121644115191772,1.8790406799280561,2,2,2,3,2,5,3.1404393144818012,4.203789529196058,3.6757587321453356,9.596520456488701,11.402888362081747,14.791541245832349,2.059039424444739,1.6975841997850247,4.072169829033768,7.420497263902685,12.852660285620418,13.990519383726998,1.6036879326216693,2.1855776434843013,2.9516101481022807,3.581685693881597,5.2047685614685655,6.097965023286931,0.35135135,0.4054054,0.17567568,0.25,0.13131313,0.099326596,0.1250834,0.16458131,0.10596575,0.07301909,0.057336826,0.046398252,5.20964591733871,5.38330078125,9.228515625,17.124830831692915,33.77757352941176,44.66770119863014,-0.043846577,-0.022451894,-0.11430001,-0.10404412,-0.104525514,-0.10010769,0.70836055,0.613557,0.59414846,0.49582794,0.581285,0.3863974,140.5,105009.clip.mp3,acm_mirum
11,3.2,2.8,2.5714285714285716,3.227272727272727,5.666666666666667,6.413043478260869,0.7483314773547882,0.7483314773547882,0.4948716593053935,0.4190702026042221,1.2935233335271092,1.973477255093281,3,2,3,3,6,6,1.1237440658426487,2.4600105595250206,5.411801654822198,11.572158723297974,14.496565587877367,16.930738578803464,1.3826779044926718,1.628709934881235,3.4647968469192376,4.872610808416904,8.880302852796275,9.453217198143829,2.423927998783536,0.38835959625778793,1.7404032221223633,4.887636943662962,6.195064620502124,8.401681345011447,0.13513513,0.24324325,0.25675675,0.3108108,0.15824915,0.07912458,0.16706756,0.080287546,0.07408844,0.10521851,0.07758843,0.075965606,3.9940618699596775,4.688681325604839,8.3740234375,16.44661970964567,32.25758272058823,40.116652397260275,-0.12024339,0.007376884,-0.053738527,-0.059319027,-0.06491576,-0.05194718,0.6634909,0.75479376,0.5758813,0.43862897,0.51136667,0.25980702,117.0,10503810.clip.mp3,acm_mirum
12,2.6666666666666665,3.090909090909091,3.1818181818181817,2.92,5.0344827586206895,5.84,0.4714045207910317,1.1642044068059725,0.8331955809010618,0.2712931993250107,1.401544926407005,0.6740919818541086,3,2,3,3,6,6,1.3095416073310269,1.355011609293316,1.6538355355273195,11.047421447149146,15.911354938821464,20.33724615203224,1.499085317008223,1.7416106507465263,2.737722873319728,6.069077300635885,9.612310639430861,12.181267908637988,2.216449798189163,2.5441926089196913,4.048423112282984,4.427678884776175,4.858958746714205,6.204486637952735,0.13513513,0.08108108,0.067567565,0.29054055,0.17171717,0.08585858,0.14013977,0.14987302,0.14864801,0.10398853,0.067775056,0.05451362,4.167716733870968,4.688681325604839,7.861328125,15.429303026574802,32.93313419117647,47.70173373287671,-0.077918366,-0.09088542,-0.16476451,-0.097746246,-0.05478117,-0.02316782,0.73271954,0.7374629,0.5119227,0.4000535,0.43385813,0.27882996,133.0,105233.clip.mp3,acm_mirum
13,4.0,2.2666666666666666,3.272727272727273,2.8076923076923075,4.59375,8.588235294117647,0.0,0.6798692684790381,1.28564869306645,1.1100668992047547,0.8238391454040043,1.7676446119196139,4,2,2,2,4,9,1.2389959169990516,1.8958993385621021,1.1374135058259778,6.71123729268426,10.758075734819258,15.462347152798436,1.2760732538930968,2.152183112270816,2.342943874930416,6.795141171516979,8.954134895529277,10.648357704414765,2.2420633370011687,2.2955297021330123,4.162296299465945,3.635464876351592,4.446631502253519,5.6741883562853745,0.13513513,0.1891892,0.013513514,0.12837838,0.14478114,0.082491584,0.15796603,0.14981672,0.16394371,0.07607838,0.046554986,0.03766327,3.8204070060483875,5.20964591733871,8.7158203125,18.142147514763778,28.7109375,43.31924229452055,-0.11101286,-0.098590896,-0.1857807,-0.09845114,-0.06549944,-0.03052146,0.67382085,0.7224637,0.48225504,0.543238,0.5780411,0.41216707,82.5,10563001.clip.mp3,acm_mirum
14,2.6153846153846154,2.6666666666666665,2.6923076923076925,5.3076923076923075,3.127659574468085,3.6296296296296298,0.48650425541051995,0.4714045207910317,0.46153846153846156,0.46153846153846156,1.2136987827192904,1.2417077492029787,3,3,3,5,2,4,3.3445285633823287,2.36782575762982,5.97797028434256,5.860891975663789,2.3664336888070028,0.6798313197311039,1.329411926718365,1.6645904557988107,3.1280552502937056,5.313617452456435,6.7976376308232,3.804582400326186,2.0409322344450826,1.0351510903229144,2.850647316568515,2.751033795664301,9.081425630635248,13.43923951631738,0.2972973,0.2972973,0.33783785,0.1554054,0.030303031,0.005050505,0.14110592,0.10208159,0.097643234,0.059307083,0.112753704,0.15715285,4.167716733870968,4.167716733870968,8.203125,16.27706692913386,31.24425551470588,39.10530821917808,-0.025206193,-0.03282789,-0.023509607,-0.046116907,-0.19583382,-0.36866567,0.60529196,0.66354877,0.5927137,0.48710656,0.55264586,0.3298849,71.0,10563039.clip.mp3,acm_mirum
15,2.2666666666666666,2.5384615384615383,3.1818181818181817,2.5714285714285716,5.142857142857143,8.0,0.44221663871405337,0.49851851526214314,1.0285189544531599,0.49487165930539345,0.3499271061118826,2.599376224550182,2,3,3,3,5,10,2.137372846519269,3.120266736784641,4.09951091582052,12.396149880701767,13.59150196041074,16.607415500677913,1.9566859636173857,1.5134839770190083,3.8375904576305473,6.121685918872901,8.498355392631781,10.694137505928767,1.6883632960921227,1.070826271814922,2.3587961280348844,4.031448994276063,5.777680480900554,7.907356200073508,0.1891892,0.2972973,0.14864865,0.31756756,0.17845118,0.0959596,0.12926254,0.098679565,0.094975024,0.08468471,0.055731554,0.05226297,4.688681325604839,4.341371597782258,8.88671875,16.78572527066929,32.088694852941174,44.66770119863014,-0.09863424,-0.008705176,-0.10282182,-0.06175874,-0.056700453,-0.054932408,0.69199586,0.7547157,0.5898767,0.50786555,0.54921126,0.35374585,74.0,1071042.clip.mp3,acm_mirum
16,3.2,3.090909090909091,3.272727272727273,3.0,2.94,5.764705882352941,0.39999999999999997,0.51425947722658,0.7496555682941201,0.5773502691896257,0.4651881339845202,0.42418250299576343,3,3,4,3,3,6,2.8675609261202855,2.8869497008505434,5.260604365240336,10.548370959915642,19.963171684000866,26.710942872292886,1.3354673322436112,1.5005679185609153,3.5370322274247705,6.065268013520609,11.398935275008052,12.902780006829245,1.4930502501746805,1.1677973062256068,2.1551291521190543,2.7417122488356993,5.264554589319978,8.565692428172042,0.2972973,0.2972973,0.22972973,0.27702704,0.25252524,0.17340067,0.13062395,0.10201746,0.079975165,0.063658945,0.055832025,0.064382635,4.167716733870968,4.341371597782258,10.0830078125,16.78572527066929,30.906479779411764,52.25278253424657,-0.024036834,-0.027451994,-0.07114433,-0.07109567,-0.059990723,-0.05290551,0.5352811,0.63623804,0.5920107,0.45920342,0.5192553,0.35948068,131.0,1072106.clip.mp3,acm_mirum
17,2.5384615384615383,2.4285714285714284,3.6,3.0,4.709677419354839,7.146341463414634,0.49851851526214314,1.0497813183356477,0.6633249580710799,0.816496580927726,1.610320512819185,3.4255921731959385,3,2,3,3,6,4,3.1363638397030926,3.258043565406181,3.8804537854991525,8.279738698710686,8.892501325763934,9.08003674942346,1.9803913158549415,2.0016553163540687,2.9548938766824637,6.868916496294581,7.688404869451053,8.919661782480647,0.8438885696172965,1.4283011720097367,1.9843864353606462,2.9559400390648696,2.856633100097305,4.165683138924026,0.2972973,0.2972973,0.17567568,0.20945945,0.13131313,0.06902357,0.084098004,0.110902816,0.077280685,0.058120847,0.035760377,0.036171146,5.035991053427419,5.035991053427419,8.3740234375,17.124830831692915,24.48874080882353,31.014554794520546,0.004893989,0.03195633,-0.043391425,-0.07084048,-0.04309684,-0.06256905,0.7743635,0.716834,0.65900207,0.648197,0.45982188,0.24327102,84.0,10726032.clip.mp3,acm_mirum
18,3.4,2.6153846153846154,2.5,3.6842105263157894,3.6582278481012658,4.933333333333334,1.4966629547095767,0.737820234355803,0.7319250547113999,0.46482951928041294,1.5334752122438287,1.8427033281447005,2,2,2,4,3,5,1.6852031859855416,3.11863264520942,5.101187388072805,9.553053791932522,17.60508686522449,19.21973657170076,1.9177914020645783,1.9908284114523505,4.18433275564131,5.597253467370057,10.383801840587699,12.060136455785889,2.5883205197409507,1.2138384036285397,1.7438550065487832,3.9226955688138205,4.766520682327801,6.42732845742908,0.027027028,0.24324325,0.22972973,0.23648648,0.14478114,0.07070707,0.13124743,0.10048299,0.07432726,0.0702884,0.06291606,0.05530733,4.862336189516129,5.20964591733871,9.912109375,18.311700295275593,35.12867647058823,46.52183219178082,-0.090584055,-0.035449393,-0.04863364,-0.055959012,-0.034497958,-0.036126774,0.81831187,0.746629,0.6027485,0.63381255,0.42980227,0.29672706,101.5,10726039.clip.mp3,acm_mirum
19,3.75,2.8333333333333335,3.4,4.117647058823529,3.3563218390804597,5.5576923076923075,1.299038105676658,0.8975274678557507,1.2806248474865698,1.1823383083671637,0.6428566185797499,1.7911476932881882,5,2,2,4,3,6,1.4104187966181387,1.411042686793545,2.482381888174539,7.597636198363845,14.501673001927172,18.44229107110547,1.5062160437723107,1.8094304507131709,3.225316779773406,6.441200832456828,10.40017758990687,12.263993388017644,2.0710670616247886,2.3938415604128545,3.6725763860914205,2.454211746831244,3.4124342339633222,4.833460377473782,0.08108108,0.027027028,0.067567565,0.1554054,0.15824915,0.08080808,0.14472722,0.15057045,0.10375291,0.04930851,0.035840347,0.033174727,4.341371597782258,4.862336189516129,9.0576171875,17.633489173228345,34.115349264705884,49.0501926369863,-0.07874106,-0.03849149,-0.0538094,-0.043656167,-0.0428283,-0.030132482,0.6942187,0.6977878,0.71577954,0.61528754,0.5074581,0.40411162,73.0,10726058.clip.mp3,acm_mirum
20,2.909090909090909,3.5555555555555554,2.769230769230769,4.055555555555555,4.5625,7.146341463414634,0.51425947722658,0.8314794192830981,0.5756395979652218,1.4326441064697362,1.9029171684547912,3.0167093654506822,3,3,3,5,4,4,2.450247925170945,2.9395798688923516,5.187518805418197,7.4370020917008635,10.22473245331618,11.587139758160689,1.5212823969228864,1.2230814737609759,3.1984784380658176,5.662996162821715,8.632291333851937,9.439139180684855,0.8689935799739456,0.6221324458242404,1.0283515196431048,1.9850837578300777,1.8545836539660705,2.2645878330157387,0.1891892,0.24324325,0.25675675,0.16891892,0.11784512,0.07239057,0.08815025,0.09098875,0.04790059,0.041357648,0.024745267,0.0192273,4.167716733870968,4.167716733870968,8.7158203125,16.44661970964567,26.008731617647058,31.014554794520546,-0.030164937,0.066828,0.007836644,-0.03290901,-0.021159306,-0.018294992,0.779581,0.6682395,0.7140487,0.617616,0.59403557,0.25899172,69.0,10726076.clip.mp3,acm_mirum
21,2.6153846153846154,3.2,2.769230769230769,2.6296296296296298,5.068965517241379,6.976190476190476,0.737820234355803,1.1661903789690602,1.0490908997681427,1.0237240711915003,1.638566120071272,2.8825261345042086,2,2,2,2,5,4,2.8260333410387606,1.8955682689962965,4.493406781158568,8.807525864674659,8.406177145437201,11.976383151362914,1.9343000458136554,1.7007947888496238,3.7782728597833604,6.954118434734371,7.559957261516428,10.273845725144232,1.0728084234932571,1.3344750606774722,1.0471836460289552,1.2675711928114661,2.087248478312849,2.3582919545614214,0.24324325,0.13513513,0.22972973,0.16216215,0.09427609,0.077441074,0.096239276,0.10973005,0.05735146,0.028112026,0.027436564,0.019430006,5.20964591733871,4.688681325604839,9.228515625,18.65080585629921,22.96875,36.4083904109589,-0.048041925,-0.020843992,-0.0154615035,0.016280485,0.032333717,0.023882799,0.71686476,0.7236651,0.68728286,0.74023193,0.4480307,0.30528516,82.5,1074945.clip.mp3,acm_mirum
22,2.0,2.2666666666666666,3.888888888888889,2.6666666666666665,5.37037037037037,4.741935483870968,0.0,0.6798692684790381,0.3142696805273545,0.4714045207910316,0.4829038818668628,1.5650979962204135,2,2,4,3,5,4,4.332019258249303,3.282383818052834,4.5151402148088415,13.228407587219747,17.65529614958399,23.54922100418954,1.9199901483646085,2.0559522623438253,3.0008528217505845,5.117570120350612,9.515671152676449,12.972418483969813,3.245855022890731,1.8726894442570106,2.4218551322387407,4.351395509955241,6.0598191869410645,7.6085342900374595,0.45945945,0.35135135,0.25675675,0.30405405,0.18518518,0.09259259,0.24883889,0.1287541,0.08851786,0.10820394,0.077509634,0.062159956,5.38330078125,5.20964591733871,8.88671875,16.27706692913386,32.4264705882353,48.37596318493151,-0.07042312,-0.04399032,-0.061567675,-0.049448907,-0.060338613,-0.038747836,0.5848424,0.71629906,0.5197175,0.42335415,0.46869886,0.3233809,92.0,10766976.clip.mp3,acm_mirum
23,2.4285714285714284,3.2,2.0,2.5172413793103448,3.92,6.040816326530612,0.7284313590846836,1.16619037896906,0.0,0.8952244817756668,0.39191835884530846,1.979065783249087,2,2,2,2,4,8,2.129366573645642,1.8011132442851157,5.647150578220762,12.78197514586822,18.915390817560937,22.492074912986418,2.072861546935502,1.662340882308542,4.879515647913196,6.891364008923028,9.75800630012618,13.031472674313768,2.004333988455155,1.2026160265453516,3.4689160387601943,2.6371470237726244,5.201955060535274,6.60215826996661,0.08108108,0.13513513,0.22972973,0.31756756,0.2053872,0.09259259,0.13210632,0.104796335,0.1227974,0.057967033,0.06334451,0.05390627,5.035991053427419,4.515026461693549,10.595703125,20.854992002952756,33.77757352941176,51.74711044520548,-0.07502244,-0.023310537,-0.11654074,-0.042446215,-0.040716782,-0.0275941,0.7436544,0.7791881,0.5871195,0.48569274,0.49395674,0.30745536,96.5,1077416.clip.mp3,acm_mirum
24,2.4285714285714284,2.4285714285714284,2.769230769230769,3.227272727272727,5.576923076923077,5.634615384615385,0.49487165930539356,0.49487165930539356,0.7994080650317895,1.0842600401705966,1.9249990394218768,1.6644339087769124,2,2,2,3,7,6,3.5091064922761177,3.1820244204373602,6.16717758444379,11.543771738675703,13.553511248300806,16.777926714970896,1.6112312465644063,1.6632141140404506,3.2947591782452967,5.7995351286165855,8.092985337250793,9.903351983981523,2.341992640237972,1.4945814647655686,1.8061786664475548,2.59329892773014,4.993886677256303,5.971629794591422,0.4054054,0.2972973,0.2837838,0.23648648,0.13131313,0.082491584,0.17489116,0.1067306,0.08434936,0.057310708,0.064037815,0.050974187,4.515026461693549,4.515026461693549,9.5703125,18.142147514763778,31.24425551470588,40.622324486301366,-0.05003207,-0.027545188,-0.055086624,-0.04526637,-0.0626096,-0.049039498,0.5646935,0.701167,0.47924834,0.54153514,0.45680496,0.30783817,110.0,10809231.clip.mp3,acm_mirum
25,2.8333333333333335,3.5,2.5714285714285716,2.5172413793103448,3.5609756097560976,5.596153846153846,0.6871842709362768,0.8660254037844386,1.2371791482634837,0.8952244817756668,1.0603446399650809,1.831976815697851,3,4,2,2,4,6,2.736176923022794,2.757466076139988,6.711011558776868,12.354264596627395,15.888011446168083,16.69921168300889,1.565776386555791,1.3237805609883686,3.2967318988343512,6.584844005494826,10.860932353874821,11.979599976621687,0.4699213497171973,0.7417989475065377,1.717890062746715,2.177018773883883,1.5489883379509495,2.4220426856386505,0.1891892,0.1891892,0.33783785,0.3445946,0.17845118,0.09259259,0.082040146,0.09806133,0.07160745,0.049315475,0.019490367,0.017498532,4.862336189516129,4.862336189516129,9.912109375,19.159464197834644,32.76424632352941,41.29655393835616,-0.0072456934,0.017431783,-0.012433195,-0.022660203,-0.0049573644,0.00026951748,0.73387176,0.6583944,0.61402595,0.58933663,0.57322466,0.36989704,101.0,10875997.clip.mp3,acm_mirum
26,2.2,2.8333333333333335,3.0,2.730769230769231,5.290909090909091,5.634615384615385,0.39999999999999997,0.3726779962499649,0.9128709291752769,0.4435600997950306,0.8016511885472221,1.8813747648773118,2,3,3,3,5,4,2.56566958601162,1.876611999915143,2.300703423672572,11.589511502998196,18.880214555749028,20.63333816482717,2.120540532602472,1.7447580828687477,3.2632982313900953,6.483303385610292,8.663030661519393,9.762150711442398,1.7168511294452866,1.5456509770976026,3.5561873297937594,4.8630203343767,6.566427496954117,9.356561792063179,0.2972973,0.13513513,0.0945946,0.31756756,0.18518518,0.09090909,0.12445037,0.12337395,0.13569488,0.13144867,0.11672614,0.10919564,4.862336189516129,4.341371597782258,8.7158203125,15.768408587598426,31.582031249999996,46.85894691780822,-0.08755827,-0.046664733,-0.1167836,-0.10629425,-0.054617334,-0.042194452,0.6742502,0.6988937,0.51491344,0.37137872,0.28376126,0.24125405,136.0,1089239.clip.mp3,acm_mirum
